Date,Price,Open,High,Low,Vol.,Change %
7-Jan-04,112.93,112.35,113.06,111.89,30.18M,0.34%
6-Jan-04,112.55,112.16,112.73,112,20.51M,0.10%
5-Jan-04,112.44,111.78,112.52,111.59,27.97M,1.09%
2-Jan-04,111.23,111.74,112.19,110.73,38.08M,-0.04%
31-Dec-03,111.28,111.22,111.52,110.84,31.51M,0.09%
30-Dec-03,111.18,111.09,111.27,110.85,19.58M,0.02%
29-Dec-03,111.16,110.1,111.27,109.78,22.55M,1.33%
26-Dec-03,109.7,109.71,110.08,109.63,8.31M,0.07%
24-Dec-03,109.62,109.52,109.88,109.43,8.06M,-0.10%
23-Dec-03,109.73,109.48,109.95,109.38,24.76M,0.06%
22-Dec-03,109.66,108.83,109.66,108.78,27.64M,0.70%
19-Dec-03,108.9,109.3,109.37,108.58,41.47M,-0.75%
18-Dec-03,109.72,108.55,109.73,108.39,29.79M,1.12%
17-Dec-03,108.5,108.06,108.5,107.8,23.21M,0.31%
16-Dec-03,108.16,107.68,108.5,107.52,32.91M,0.52%
15-Dec-03,107.6,109.17,109.23,107.48,38.69M,-0.50%
12-Dec-03,108.14,107.99,108.2,106.65,34.15M,0.19%
11-Dec-03,107.93,106.68,108.1,106.67,45.48M,1.12%
10-Dec-03,106.73,106.8,106.98,105.96,36.93M,-0.01%
9-Dec-03,106.74,107.9,107.93,106.54,43.62M,-0.77%
8-Dec-03,107.57,106.74,107.64,106.68,32.50M,0.67%
5-Dec-03,106.85,107.12,107.8,106.62,28.85M,-0.70%
4-Dec-03,107.6,107.17,107.72,106.94,36.10M,0.41%
3-Dec-03,107.16,107.65,108.08,107.07,39.11M,-0.16%
2-Dec-03,107.33,107.43,107.77,107.07,35.37M,-0.25%
1-Dec-03,107.6,106.93,107.68,106.8,38.71M,1.08%
28-Nov-03,106.45,106.31,106.66,106.2,10.51M,0.08%
26-Nov-03,106.37,106.42,106.45,105.39,33.08M,0.36%
25-Nov-03,105.99,105.71,106.42,105.45,37.58M,0.38%
24-Nov-03,105.59,104.69,105.78,104.68,28.98M,1.32%
21-Nov-03,104.21,104.24,104.33,103.62,30.03M,0.41%
20-Nov-03,103.78,103.91,105.24,103.75,53.64M,-0.90%
19-Nov-03,104.72,104.03,105.01,103.92,29.85M,0.85%
18-Nov-03,103.84,105.24,105.45,103.7,41.17M,-1.04%
17-Nov-03,104.93,104.91,105.14,104.04,44.44M,-0.50%
14-Nov-03,105.46,106.4,106.95,105.29,49.16M,-0.85%
13-Nov-03,106.36,106.01,106.54,105.78,29.73M,0.03%
12-Nov-03,106.33,105.23,106.47,105.16,28.06M,1.12%
11-Nov-03,105.15,105.09,105.33,104.8,26.81M,-0.03%
10-Nov-03,105.18,105.74,105.84,105.01,25.54M,-0.41%
7-Nov-03,105.61,106.64,106.72,105.57,31.74M,-0.74%
6-Nov-03,106.4,105.6,106.44,105.1,28.41M,0.53%
5-Nov-03,105.84,105.54,105.97,104.9,33.66M,0.08%
4-Nov-03,105.76,105.99,106.27,105.58,31.44M,-0.22%
3-Nov-03,105.99,105.75,106.61,105.71,37.61M,0.66%
31-Oct-03,105.3,105.4,105.74,105.22,25.77M,-0.09%
30-Oct-03,105.4,105.79,105.97,104.8,39.15M,0.21%
29-Oct-03,105.18,104.77,105.43,104.69,30.97M,0.13%
28-Oct-03,105.04,103.98,105.15,103.82,35.04M,1.36%
27-Oct-03,103.63,103.74,104.18,103.27,32.34M,0.05%
24-Oct-03,103.58,102.83,103.58,102.18,51.74M,0.22%
23-Oct-03,103.35,102.89,103.95,102.84,46.43M,-0.18%
22-Oct-03,103.54,104.03,104.19,103.19,34.13M,-1.26%
21-Oct-03,104.86,104.82,105.28,104.32,26.77M,-0.17%
20-Oct-03,105.04,104.45,105.04,103.94,27.79M,0.75%
17-Oct-03,104.26,105.47,105.63,103.98,32.80M,-1.09%
16-Oct-03,105.41,104.68,105.73,104.65,32.79M,0.40%
15-Oct-03,104.99,105.86,105.89,104.64,39.89M,-0.27%
14-Oct-03,105.27,104.8,105.43,104.36,38.51M,0.35%
13-Oct-03,104.9,104.72,105.29,104.51,23.83M,0.32%
10-Oct-03,104.57,104.27,104.6,103.91,22.69M,0.28%
9-Oct-03,104.28,104.88,105.22,103.83,40.10M,0.27%
8-Oct-03,104,104.33,104.39,103.41,30.94M,-0.25%
7-Oct-03,104.26,103.26,104.31,102.91,42.64M,0.39%
6-Oct-03,103.86,103.48,103.99,103.2,20.25M,0.45%
3-Oct-03,103.39,103.67,104.28,103.08,48.82M,0.92%
2-Oct-03,102.45,101.93,102.56,101.63,44.64M,0.36%
1-Oct-03,102.08,100.24,102.18,100.2,65.81M,2.13%
30-Sep-03,99.95,100.48,100.76,99.25,70.78M,-0.97%
29-Sep-03,100.93,100.3,100.99,99.79,36.79M,0.98%
26-Sep-03,99.95,100.44,100.66,99.85,42.92M,-0.33%
25-Sep-03,100.28,101.41,101.88,100.2,53.19M,-0.82%
24-Sep-03,101.11,103.12,103.22,101.07,41.72M,-1.78%
23-Sep-03,102.94,102.59,103.29,102.36,32.51M,0.38%
22-Sep-03,102.55,102.85,102.96,102.03,36.70M,-1.08%
19-Sep-03,103.67,104.27,104.6,103.4,34.39M,-0.89%
18-Sep-03,104.6,103.4,104.7,103.17,30.30M,1.18%
17-Sep-03,103.38,103.48,103.78,103.05,32.07M,-0.19%
16-Sep-03,103.58,102.23,103.64,102.17,37.96M,1.46%
15-Sep-03,102.09,102.52,102.63,101.95,21.32M,-0.35%
12-Sep-03,102.45,101.91,102.64,101.35,42.44M,0.19%
11-Sep-03,102.26,102.1,102.76,101.84,38.80M,0.29%
10-Sep-03,101.96,102.54,102.8,101.55,45.95M,-1.01%
9-Sep-03,103,103.37,103.46,102.68,35.08M,-0.66%
8-Sep-03,103.68,103.04,103.88,102.93,32.67M,0.83%
5-Sep-03,102.83,102.94,103.55,102.4,31.66M,-0.56%
4-Sep-03,103.41,103.1,103.55,102.76,28.40M,0.05%
3-Sep-03,103.36,103.03,103.7,102.78,44.93M,0.54%
2-Sep-03,102.8,101.64,102.88,101.05,50.86M,1.34%
29-Aug-03,101.44,100.61,101.48,100.48,28.72M,0.67%
28-Aug-03,100.76,100.4,101,99.66,27.43M,0.62%
27-Aug-03,100.14,100.05,100.36,99.57,18.99M,0.03%
26-Aug-03,100.11,99.5,100.39,98.83,45.08M,0.18%
25-Aug-03,99.93,99.71,100.83,99.28,23.50M,0.16%
22-Aug-03,99.77,101.75,101.82,99.73,52.05M,-0.99%
21-Aug-03,100.77,101.05,101.52,100.4,46.55M,0.32%
20-Aug-03,100.45,100.29,100.89,100.16,23.21M,-0.41%
19-Aug-03,100.86,100.69,100.94,100,37.46M,0.38%
18-Aug-03,100.48,99.93,100.6,99.74,22.95M,0.86%
15-Aug-03,99.62,99.21,99.79,99.12,12.57M,0.31%
14-Aug-03,99.31,99.1,99.75,98.45,36.26M,0.27%
13-Aug-03,99.04,99.82,99.85,98.53,36.16M,-0.51%
12-Aug-03,99.55,98.71,99.59,98.42,43.37M,0.91%
11-Aug-03,98.65,98.26,99.04,97.84,34.64M,0.38%
8-Aug-03,98.28,98.32,98.55,97.76,27.36M,0.29%
7-Aug-03,98,97.17,98.07,96.76,43.55M,1.05%
6-Aug-03,96.98,96.69,98.06,96.42,51.18M,0.58%
5-Aug-03,96.42,98.41,98.76,96.34,61.75M,-2.12%
4-Aug-03,98.51,98.31,99,97,55.55M,0.00%
1-Aug-03,98.51,99.19,99.53,98.24,49.33M,-0.89%
31-Jul-03,99.39,99.98,100.94,99.05,59.12M,0.23%
30-Jul-03,99.16,99.6,99.79,98.93,28.43M,-0.24%
29-Jul-03,99.4,100.14,100.27,98.68,53.57M,-0.46%
28-Jul-03,99.86,100.37,100.98,99.67,34.42M,-0.37%
25-Jul-03,100.23,98.66,100.29,98.04,43.33M,1.77%
24-Jul-03,98.49,99.99,100.34,98.37,41.18M,-0.76%
23-Jul-03,99.24,99.21,99.45,98.28,37.30M,0.07%
22-Jul-03,99.17,98.69,99.41,97.91,50.01M,0.91%
21-Jul-03,98.28,99.45,99.49,97.85,35.14M,-1.24%
18-Jul-03,99.51,99.02,99.8,98.46,35.71M,1.03%
17-Jul-03,98.5,99.15,99.88,98.16,48.93M,-1.42%
16-Jul-03,99.92,100.81,100.87,99.23,40.22M,-0.59%
15-Jul-03,100.51,101.38,101.46,99.95,63.63M,-0.22%
14-Jul-03,100.73,101.2,101.9,99.92,42.16M,0.49%
11-Jul-03,100.24,99.39,100.45,99.39,40.08M,0.95%
10-Jul-03,99.3,99.84,100.04,98.63,49.85M,-1.27%
9-Jul-03,100.58,100.92,101.4,100.03,36.63M,-0.56%
8-Jul-03,101.15,100.5,101.29,100.17,33.16M,0.45%
7-Jul-03,100.7,99.65,100.9,99.65,31.43M,1.99%
3-Jul-03,98.74,99.07,99.85,97.9,30.87M,-1.03%
2-Jul-03,99.77,98.77,99.79,98.57,34.68M,1.26%
1-Jul-03,98.53,97.25,98.85,96.43,51.42M,0.92%
30-Jun-03,97.63,98.22,98.67,97.47,33.87M,-0.03%
27-Jun-03,97.66,98.75,99.19,97.58,54.22M,-1.15%
26-Jun-03,98.8,97.78,98.98,96.96,33.55M,1.30%
25-Jun-03,97.53,98.53,99.44,97.53,47.86M,-1.00%
24-Jun-03,98.52,98.22,99.06,98.02,36.24M,0.10%
23-Jun-03,98.42,99.45,99.66,97.92,34.34M,-1.03%
20-Jun-03,99.44,100.39,100.5,99.42,41.55M,-0.58%
19-Jun-03,100.02,101.64,101.73,99.84,43.57M,-1.53%
18-Jun-03,101.57,101.29,102.14,101,35.55M,-0.09%
17-Jun-03,101.66,102.07,102.18,101.23,36.82M,0.00%
16-Jun-03,101.66,99.96,101.7,99.8,36.42M,2.11%
13-Jun-03,99.56,100.61,100.75,98.95,48.64M,-1.04%
12-Jun-03,100.61,100.75,100.9,99.62,36.49M,0.31%
11-Jun-03,100.3,99.16,100.39,98.71,37.64M,1.06%
10-Jun-03,99.25,98.46,99.26,98.19,30.12M,1.02%
9-Jun-03,98.25,98.77,99.1,97.77,38.40M,-1.02%
6-Jun-03,99.26,100.4,101.4,99.13,60.40M,-0.39%
5-Jun-03,99.65,98.58,99.65,98.27,46.43M,0.49%
4-Jun-03,99.16,97.66,99.35,97.57,49.44M,1.44%
3-Jun-03,97.75,97.15,97.84,96.85,39.56M,0.41%
2-Jun-03,97.35,97.53,98.45,96.67,50.71M,0.41%
30-May-03,96.95,95.9,97.09,95.56,52.55M,1.60%
29-May-03,95.42,95.88,96.82,95.08,50.97M,-0.26%
28-May-03,95.67,95.85,96.47,95.43,37.75M,0.28%
27-May-03,95.4,93.3,95.84,93.18,43.74M,1.75%
23-May-03,93.76,93.53,93.98,93.14,26.16M,0.20%
22-May-03,93.57,92.95,94.05,92.68,38.46M,0.99%
21-May-03,92.65,92.11,92.88,91.91,49.86M,0.21%
20-May-03,92.46,92.82,93.03,91.6,55.46M,-0.21%
19-May-03,92.65,94.15,94.89,92.33,43.24M,-2.34%
16-May-03,94.87,94.89,95.45,94.26,38.91M,-0.25%
15-May-03,95.11,94.89,95.33,94.25,43.94M,0.63%
14-May-03,94.51,95.09,95.24,93.91,32.24M,-0.21%
13-May-03,94.71,94.53,95.19,94.26,39.30M,-0.18%
12-May-03,94.88,93.5,95.12,93.28,35.69M,1.23%
9-May-03,93.73,92.83,93.8,92.61,33.65M,1.38%
8-May-03,92.45,92.52,93.34,92.28,40.77M,-1.01%
7-May-03,93.39,93.42,94.14,92.97,41.44M,-0.55%
6-May-03,93.91,93.04,94.38,93,44.59M,0.95%
5-May-03,93.03,93.47,93.78,92.5,35.46M,-0.19%
2-May-03,93.21,91.56,93.47,91.49,50.24M,1.43%
1-May-03,91.9,91.92,92.73,90.5,50.42M,-0.01%
30-Apr-03,91.91,91.91,92.57,91.41,48.92M,-0.22%
29-Apr-03,92.11,92.14,92.8,91.4,52.35M,0.35%
28-Apr-03,91.79,90.44,92.19,90.3,46.47M,1.73%
25-Apr-03,90.23,91.3,91.47,90.02,43.93M,-1.24%
24-Apr-03,91.36,91.53,92.08,90.96,50.04M,-0.89%
23-Apr-03,92.18,91.62,92.35,91.24,44.25M,0.92%
22-Apr-03,91.34,89.1,91.56,88.89,59.87M,1.89%
21-Apr-03,89.65,89.86,90.16,89.06,32.09M,0.10%
17-Apr-03,89.56,88.3,89.72,88.19,37.49M,1.48%
16-Apr-03,88.25,89.91,90.07,88.03,51.82M,-1.70%
15-Apr-03,89.78,88.84,89.78,88.42,49.99M,0.93%
14-Apr-03,88.95,87.47,89,87,36.97M,2.07%
11-Apr-03,87.15,88.16,88.7,86.86,47.74M,-0.41%
10-Apr-03,87.51,87.09,87.63,86.54,42.16M,0.55%
9-Apr-03,87.03,88.36,89.1,86.77,55.69M,-1.32%
8-Apr-03,88.19,88.3,88.65,87.71,39.75M,0.16%
7-Apr-03,88.05,90.34,90.85,87.97,69.83M,-0.19%
4-Apr-03,88.22,88.43,88.59,87.62,36.26M,0.59%
3-Apr-03,87.7,88.87,88.99,87.65,49.03M,-0.48%
2-Apr-03,88.12,87.54,88.77,87.5,50.51M,2.42%
1-Apr-03,86.04,85.25,86.39,84.91,53.91M,1.53%
31-Mar-03,84.74,85.35,86.59,84.4,60.80M,-2.27%
28-Mar-03,86.71,86.47,87.28,86.25,32.60M,-0.50%
27-Mar-03,87.15,86.4,87.66,85.99,53.29M,0.08%
26-Mar-03,87.08,87.56,87.85,86.8,45.77M,-0.50%
25-Mar-03,87.52,86.74,88.26,86.44,61.19M,0.96%
24-Mar-03,86.69,88.02,88.14,86.35,65.43M,-3.32%
21-Mar-03,89.67,88.8,89.88,87.93,71.27M,1.72%
20-Mar-03,88.15,87.33,88.59,86.35,67.48M,0.22%
19-Mar-03,87.96,87.28,88.16,86.68,49.67M,0.77%
18-Mar-03,87.29,87.15,87.35,86.28,51.09M,0.59%
17-Mar-03,86.78,83.46,86.95,83.22,88.32M,3.15%
14-Mar-03,84.13,84.2,84.77,83.35,63.97M,0.32%
13-Mar-03,83.86,82.18,83.91,81.53,72.20M,3.45%
12-Mar-03,81.06,80.38,81.1,79.38,62.48M,0.67%
11-Mar-03,80.52,81.48,82,80.48,48.13M,-0.98%
10-Mar-03,81.32,82.6,82.86,81.1,41.08M,-2.40%
7-Mar-03,83.32,81.61,83.99,81.43,63.58M,0.69%
6-Mar-03,82.75,82.87,83.52,82.47,41.47M,-0.84%
5-Mar-03,83.45,82.61,83.54,82.36,44.11M,0.85%
4-Mar-03,82.75,83.95,84.01,82.65,31.48M,-1.59%
3-Mar-03,84.09,85.26,85.78,83.72,42.94M,-0.95%
28-Feb-03,84.9,84.47,85.23,84.16,43.89M,0.66%
27-Feb-03,84.34,83.7,84.75,83.16,51.83M,1.32%
26-Feb-03,83.24,84.02,84.53,83.08,37.81M,-1.46%
25-Feb-03,84.47,82.95,84.49,82.22,56.93M,0.80%
24-Feb-03,83.8,84.93,85,83.59,30.70M,-1.62%
21-Feb-03,85.18,84.38,85.74,83.46,60.97M,1.01%
20-Feb-03,84.33,85.21,85.42,84.05,29.30M,-1.00%
19-Feb-03,85.18,85.32,85.47,84.28,31.44M,-0.53%
18-Feb-03,85.63,84.53,85.8,84.39,39.53M,1.76%
14-Feb-03,84.15,82.37,84.2,81.83,59.59M,2.19%
13-Feb-03,82.35,82.15,82.66,81,58.07M,0.30%
12-Feb-03,82.1,83.16,83.62,82.09,35.93M,-1.59%
11-Feb-03,83.43,84.37,84.71,82.83,46.89M,-0.69%
10-Feb-03,84.01,83.47,84.13,82.65,45.48M,0.71%
7-Feb-03,83.42,84.91,84.99,82.97,43.17M,-1.22%
6-Feb-03,84.45,84.37,84.89,83.65,53.66M,-0.47%
5-Feb-03,84.85,85.75,86.54,84.49,55.30M,-0.62%
4-Feb-03,85.38,85.31,85.75,84.3,43.76M,-0.99%
3-Feb-03,86.23,86.14,86.82,85.92,39.80M,0.20%
31-Jan-03,86.06,84.15,86.22,84.15,55.32M,1.93%
30-Jan-03,84.43,86.79,86.88,84.4,49.89M,-2.37%
29-Jan-03,86.48,85.44,87.18,84.77,53.78M,0.76%
28-Jan-03,85.83,85.63,86.4,85.13,46.97M,0.74%
27-Jan-03,85.2,85.73,86.8,84.5,58.30M,-1.37%
24-Jan-03,86.38,88.59,88.68,86.17,68.70M,-2.63%
23-Jan-03,88.71,88.75,89.38,87.95,56.08M,0.61%
22-Jan-03,88.17,88.77,89.32,88,42.82M,-1.21%
21-Jan-03,89.25,90.87,90.92,88.95,42.38M,-1.56%
17-Jan-03,90.66,90.99,92.3,90.15,35.62M,-1.48%
16-Jan-03,92.02,92.5,92.93,91.45,45.38M,-0.41%
15-Jan-03,92.4,93.54,93.57,91.91,33.54M,-1.00%
14-Jan-03,93.33,92.69,93.83,92.41,30.92M,0.32%
13-Jan-03,93.03,93.54,93.86,92.44,31.68M,-0.03%
10-Jan-03,93.06,91.95,93.64,91.8,37.77M,0.27%
9-Jan-03,92.81,91.82,93.18,91.41,34.86M,1.55%
8-Jan-03,91.39,92.2,92.4,91.05,38.74M,-1.45%
7-Jan-03,92.73,92.9,93.37,92.2,38.66M,-0.25%
6-Jan-03,92.96,91.24,93.49,91.18,41.01M,1.76%
3-Jan-03,91.35,90.91,91.39,90.5,32.23M,0.31%
2-Jan-03,91.07,88.85,91.3,88.54,44.65M,3.22%
31-Dec-02,88.23,87.99,88.43,87.11,34.04M,0.14%
30-Dec-02,88.11,87.8,88.47,87.22,29.97M,0.84%
27-Dec-02,87.38,88.96,89.29,87.38,22.21M,-2.25%
26-Dec-02,89.39,89.7,90.61,88.84,17.49M,0.03%
24-Dec-02,89.36,89.59,89.86,89.25,10.94M,-0.73%
23-Dec-02,90.02,89.59,90.47,89.31,22.65M,0.03%
20-Dec-02,89.99,89.2,90.02,89.1,31.18M,0.93%
19-Dec-02,89.16,89.35,90.7,88.6,39.29M,-0.71%
18-Dec-02,89.8,90.32,90.4,89.33,35.65M,-1.16%
17-Dec-02,90.85,91.37,91.74,90.74,32.41M,-0.87%
16-Dec-02,91.65,89.82,91.79,89.66,37.12M,2.59%
13-Dec-02,89.34,89.91,90.48,89.27,36.88M,-1.58%
12-Dec-02,90.77,91.2,91.49,90.2,34.49M,-0.01%
11-Dec-02,90.78,90.42,91.62,90.16,39.21M,0.09%
10-Dec-02,90.7,90.02,91.1,89.76,33.45M,1.34%
9-Dec-02,89.5,91.07,91.46,89.48,36.89M,-2.75%
6-Dec-02,92.03,90.12,92.17,89.98,50.13M,0.66%
5-Dec-02,91.43,92.7,92.8,91.1,36.83M,-1.10%
4-Dec-02,92.45,91.77,93.14,91.43,64.15M,-0.45%
3-Dec-02,92.87,93.25,93.4,92.35,34.43M,-1.34%
2-Dec-02,94.13,95.47,96.05,93.22,49.80M,0.16%
29-Nov-02,93.98,94.8,94.95,93.77,19.39M,-0.32%
27-Nov-02,94.28,92.52,94.65,92.43,37.78M,2.81%
26-Nov-02,91.7,93.07,93.45,91.62,42.29M,-1.90%
25-Nov-02,93.48,93.43,94.26,92.77,34.06M,0.06%
22-Nov-02,93.42,93.48,94.27,93.27,32.52M,-0.71%
21-Nov-02,94.09,92.6,94.19,92.43,55.17M,1.86%
20-Nov-02,92.37,89.98,92.42,89.95,36.82M,2.22%
19-Nov-02,90.36,90.02,91.1,89.76,32.81M,-0.13%
18-Nov-02,90.48,92.15,92.15,90.35,29.02M,-1.01%
15-Nov-02,91.4,90,91.55,89.95,39.17M,0.74%
14-Nov-02,90.73,90.07,91,89.76,31.99M,1.89%
13-Nov-02,89.05,88.32,89.75,87.45,63.92M,0.10%
12-Nov-02,88.96,88.66,89.93,88.37,37.78M,0.79%
11-Nov-02,88.26,89.52,89.56,87.8,33.60M,-1.55%
8-Nov-02,89.65,90.53,91.57,89.52,37.91M,-1.22%
7-Nov-02,90.76,92.03,92.22,90.22,51.58M,-2.45%
6-Nov-02,93.04,92.48,93.07,90.79,65.35M,1.30%
5-Nov-02,91.85,90.84,92.07,90.84,37.29M,0.79%
4-Nov-02,91.13,91.8,92.94,90.9,49.08M,0.95%
1-Nov-02,90.27,88.35,90.82,88.05,51.91M,1.98%
31-Oct-02,88.52,89.66,90.3,88.19,41.62M,-1.02%
30-Oct-02,89.43,88.68,89.96,88.23,41.71M,0.97%
29-Oct-02,88.57,89.08,89.49,87,59.54M,-1.16%
28-Oct-02,89.61,91.15,91.29,88.85,39.43M,-0.65%
25-Oct-02,90.2,88.22,90.39,87.94,43.74M,2.08%
24-Oct-02,88.36,90.75,90.9,88.1,55.31M,-2.04%
23-Oct-02,90.2,88.77,90.27,87.68,55.10M,0.76%
22-Oct-02,89.52,89.05,90.01,88.52,41.22M,-0.72%
21-Oct-02,90.17,88.12,90.5,87.57,45.98M,1.73%
18-Oct-02,88.64,87.65,89.11,86.93,47.56M,0.42%
17-Oct-02,88.27,88.87,89.3,87.85,68.61M,1.99%
16-Oct-02,86.55,87.42,87.8,85.92,63.59M,-2.42%
15-Oct-02,88.7,86.99,88.72,86.86,82.46M,4.81%
14-Oct-02,84.63,83.2,84.85,83.04,40.64M,0.56%
11-Oct-02,84.16,82.1,84.73,81.82,82.32M,4.38%
10-Oct-02,80.63,77.94,81.07,77.07,76.78M,3.24%
9-Oct-02,78.1,79.09,79.7,77.78,79.92M,-2.82%
8-Oct-02,80.37,79.81,81.31,78.2,79.54M,1.57%
7-Oct-02,79.13,80.06,81.2,78.55,53.20M,-2.07%
4-Oct-02,80.8,82.8,82.92,79.58,68.73M,-1.83%
3-Oct-02,82.31,83.14,84.6,81.95,55.57M,-1.01%
2-Oct-02,83.15,84.69,85.53,82.6,56.85M,-3.00%
1-Oct-02,85.72,82.44,85.77,81.47,67.28M,4.80%
30-Sep-02,81.79,82,82.8,80.01,73.10M,-1.16%
27-Sep-02,82.75,85,85.63,82.75,64.78M,-3.48%
26-Sep-02,85.73,85.02,85.97,84.45,53.67M,1.64%
25-Sep-02,84.35,83.37,84.77,82.04,59.30M,2.48%
24-Sep-02,82.31,82.44,83.65,81.85,69.60M,-1.61%
23-Sep-02,83.66,83.65,84.07,82.69,46.91M,-0.82%
20-Sep-02,84.35,84.92,85.2,84.05,46.33M,-0.41%
19-Sep-02,84.7,86,86.8,84.7,48.52M,-2.59%
18-Sep-02,86.95,87.02,88.5,86.28,54.85M,-1.00%
17-Sep-02,87.83,90.89,91.19,87.75,47.77M,-2.29%
16-Sep-02,89.89,89.32,89.89,88.47,28.17M,0.25%
13-Sep-02,89.67,88.7,89.9,88.25,41.13M,0.25%
12-Sep-02,89.45,90.75,90.84,88.99,43.64M,-1.84%
11-Sep-02,91.13,92.47,93.33,91.1,27.75M,-0.62%
10-Sep-02,91.7,91.14,91.78,90.56,41.43M,1.15%
9-Sep-02,90.66,89.1,91.35,88.8,34.08M,0.73%
6-Sep-02,90,89.75,90.57,89.35,38.62M,1.37%
5-Sep-02,88.78,88.49,89.43,87.5,67.34M,-0.85%
4-Sep-02,89.54,88.61,90.25,88.06,51.10M,1.43%
3-Sep-02,88.28,90.73,91,88.15,76.69M,-3.81%
30-Aug-02,91.78,91.69,93.39,91.4,30.37M,-0.39%
29-Aug-02,92.14,91.27,93.06,90.81,42.97M,0.04%
28-Aug-02,92.1,93.29,93.49,91.8,38.98M,-2.19%
27-Aug-02,94.16,95.7,96.25,93.5,46.04M,-1.15%
26-Aug-02,95.26,94.91,95.64,93.5,33.83M,0.70%
23-Aug-02,94.6,96.02,96.15,94.15,33.72M,-2.15%
22-Aug-02,96.68,95.49,97.15,95.07,38.40M,0.97%
21-Aug-02,95.75,95.06,95.78,93.57,39.64M,1.44%
20-Aug-02,94.39,94.82,95.4,93.62,30.51M,-1.06%
19-Aug-02,95.4,93.46,95.75,93.1,33.68M,2.34%
16-Aug-02,93.22,92.82,94.08,92,36.52M,-0.30%
15-Aug-02,93.5,92.85,93.99,92.2,45.65M,1.39%
14-Aug-02,92.22,89.02,92.63,88.02,57.44M,3.65%
13-Aug-02,88.97,90.15,91.66,88.65,49.64M,-1.82%
12-Aug-02,90.62,90,91.27,89.55,25.86M,-0.73%
9-Aug-02,91.29,90.1,91.94,89.35,41.88M,0.37%
8-Aug-02,90.95,88.42,91.1,87.8,48.38M,3.23%
7-Aug-02,88.1,87.88,88.5,85.77,43.72M,1.74%
6-Aug-02,86.59,85.23,87.9,85.05,65.26M,3.37%
5-Aug-02,83.77,86.5,86.93,83.55,47.20M,-3.48%
2-Aug-02,86.79,88.5,88.92,85.62,51.83M,-2.24%
1-Aug-02,88.78,90.88,91.35,88.33,66.58M,-2.61%
31-Jul-02,91.16,90.5,91.55,89.25,44.72M,0.24%
30-Jul-02,90.94,89.32,91.4,88.72,47.57M,1.30%
29-Jul-02,89.77,87.51,90.34,87.3,53.50M,4.87%
26-Jul-02,85.6,84.65,85.93,83.8,41.21M,1.90%
25-Jul-02,84,84.28,85.85,81.6,87.20M,-0.85%
24-Jul-02,84.72,78.14,85.12,77.68,107.02M,5.97%
23-Jul-02,79.95,82.55,83.24,79.75,74.52M,-2.74%
22-Jul-02,82.2,84.11,85.91,81.45,78.25M,-2.96%
19-Jul-02,84.71,86.77,87.55,84.3,77.71M,-3.52%
18-Jul-02,87.8,90.7,91.1,87.75,32.72M,-3.24%
17-Jul-02,90.74,92.46,93.3,89.75,49.02M,0.20%
16-Jul-02,90.56,91.13,92.38,89.87,53.29M,-1.93%
15-Jul-02,92.34,91.64,92.4,87.89,77.32M,0.53%
12-Jul-02,91.85,93.33,93.89,91.52,39.03M,-1.10%
11-Jul-02,92.87,91.76,93.35,90.32,59.54M,0.81%
10-Jul-02,92.12,96,96.07,92.04,50.53M,-3.64%
9-Jul-02,95.6,97.73,98.34,95.01,28.64M,-2.52%
8-Jul-02,98.07,98.98,99.7,97.56,19.12M,-1.25%
5-Jul-02,99.31,96.78,99.53,96.67,19.01M,3.98%
3-Jul-02,95.51,94.62,95.84,93.73,30.57M,0.57%
2-Jul-02,94.97,96.87,97.2,94.77,34.22M,-2.12%
1-Jul-02,97.03,99.19,99.8,96.89,20.28M,-1.95%
28-Jun-02,98.96,99.24,100.5,98.88,28.19M,-0.47%
27-Jun-02,99.43,98.5,99.49,96.57,31.73M,1.75%
26-Jun-02,97.72,95.2,98.15,95.19,37.93M,0.16%
25-Jun-02,97.56,100.3,100.89,97.54,33.42M,-2.24%
24-Jun-02,99.8,98.61,100.69,97.25,37.17M,0.52%
21-Jun-02,99.28,100.47,100.93,98.69,31.19M,-1.91%
20-Jun-02,101.21,102.27,103.05,100.96,25.76M,-1.28%
19-Jun-02,102.52,103.5,104.43,102.24,21.55M,-2.33%
18-Jun-02,104.97,103.74,105.03,103.63,21.86M,0.82%
17-Jun-02,104.12,101.92,104.34,101.85,17.65M,2.68%
14-Jun-02,101.4,100.31,101.56,98.5,39.27M,-0.15%
13-Jun-02,101.55,102.13,103,101.34,21.05M,-1.00%
12-Jun-02,102.58,101.71,102.81,100.78,31.27M,0.61%
11-Jun-02,101.96,104.13,104.54,101.73,19.99M,-1.72%
10-Jun-02,103.74,103.24,104.46,103.02,18.76M,0.39%
7-Jun-02,103.34,101.79,103.92,101.72,24.01M,-0.12%
6-Jun-02,103.46,105.54,105.6,103.15,23.37M,-2.04%
5-Jun-02,105.61,104.95,105.67,104.35,19.72M,0.94%
4-Jun-02,104.63,104.15,105.2,103.55,25.87M,0.25%
3-Jun-02,104.37,107.09,107.6,104.13,26.07M,-2.66%
31-May-02,107.22,107.4,108.56,106.85,19.83M,0.21%
30-May-02,107,106.55,107.51,105.9,18.22M,-0.28%
29-May-02,107.3,107.63,108.02,107.13,14.78M,-0.74%
28-May-02,108.1,109.05,109.13,107.45,24.24M,-0.54%
